scenario,controller,step,ax,ay,acceleration_magnitude
scenario_2,PID,92,-0.2480595075841996,0.32493393757526334,0.4087977288232907
scenario_2,PID,93,-0.64323251359541,0.5094483550620148,0.8205398789953247
scenario_2,PID,94,1.0,-1.0,1.4142135623730951
scenario_2,PID,95,-0.2765639079110547,-0.1503280132839364,0.3147794572981688
scenario_2,PID,96,-0.6673120978738987,0.15076055402554034,0.6841302365916534
scenario_2,PID,97,-1.0,-1.0,1.4142135623730951
scenario_2,PID,98,-1.0,-0.7394160299676311,1.2436784413075161
scenario_2,PID,99,-1.0,-0.26894511629060824,1.0355343913055561
scenario_2,PID,100,1.0,-1.0,1.4142135623730951
scenario_2,PID,101,-0.21128008042957402,-0.2871650194837021,0.3565151059932837
scenario_2,PID,102,-0.496325183449553,0.14044135953466697,0.515812430243958
scenario_2,PID,103,-1.0,-1.0,1.4142135623730951
scenario_2,PID,104,-1.0,-0.4997197528637831,1.1179086865224013
scenario_2,PID,105,-1.0,0.01376937928011479,1.0000947934099844
scenario_2,PID,106,1.0,-0.3266235596374276,1.0519899950618468
scenario_2,PID,107,0.5461954213096809,0.8136628153719263,0.9799880689981023
scenario_2,PID,108,1.0,0.5048169836026637,1.1201964947872727
scenario_2,PID,109,1.0,1.0,1.4142135623730951
scenario_2,PID,110,0.5031255286638721,1.0,1.119435258330423
scenario_2,PID,111,-0.0046731239850537065,1.0,1.0000109189842776
scenario_2,PID,112,-0.370928607612373,1.0,1.0665777195991175
scenario_2,PID,113,-0.6192599445874709,1.0,1.1762154900231834
scenario_2,PID,114,-0.7718400532300489,1.0,1.2632248682519533
scenario_2,PID,115,-0.8486910397107617,1.0,1.3115931079741665
scenario_2,PID,116,-0.8676363236005324,1.0,1.3239308101373908
scenario_2,PID,117,-0.8439436394269485,1.0,1.3085262192746476
scenario_2,PID,118,-0.7905268341596146,0.9777407290622402,1.2573422798878529
scenario_2,PID,119,-0.7179399448926467,0.7991496903583216,1.0742802204603126
scenario_2,PID,120,-0.6346427113111037,0.8096496903583216,1.0287390301323436
scenario_2,PID,121,-0.5471923405225295,0.8201496903583215,0.9859335536035755
scenario_2,PID,122,-0.4605219418103713,0.7327975136105711,0.8654898352046835
scenario_2,PID,123,-0.37815147939276883,0.5536317519460613,0.6704525770923734
scenario_2,PID,124,-0.3024340397412796,0.39343928734853795,0.49624673421953647
scenario_2,PID,125,-0.2347716480786819,0.2533811637003715,0.34542689654937836
scenario_2,PID,126,-0.1758191162641067,0.13375412911072299,0.2209129437087366
scenario_2,PID,127,-0.12569855275702663,0.03415663110360434,0.13025667588864195
